IDADE,SEXO,ESCOLARIDADE,P1_1,P1_2,P1_3,P2_1,P2_2,P2_3,P2_4,P2_5,P2_6,P2_7,P2_8,P3A,P3B,P3C,P3D,P3E,P3F,P4_1,P4_2,P4_3,P4_4,P4_5,P4_6,P4_7,P4_8,P4_9,P4_10,P5_1,P5_2,P5_3,P5_4,P6A,P6B,P6C,P6D,P6E,RACA_COR,RELIGIÃO,REND1,REND2,REGIAO,COND,PORTE,ID_Ipec,DATA_ENTREVISTA,TIPO_COLETA,id_respondente
29.0,FEM,4ª série (ou 5º ano),"Trabalho (no processo de seleção, no dia a dia, na promoção profissional)",Escolas/faculdades e universidades,"Shoppings e estabelecimentos comerciais (lojas, cinemas, restaurantes, bares, mercados e supermercados, farmácias)",Não sofri/ não vi alguém sofrer alguma situação de preconceito,,,,,,,,Não,Não,Não,Não,Não,Não,Não precisou fazer atividade extra,,,,,,,,,,Tenho visto ou conheço muitas pessoas com dificuldades para comprar alimentos,,,,Concorda totalmente,Concorda totalmente,Concorda totalmente,Discorda totalmente,Discorda totalmente,Branca,Evangélica - Não sabe especificar,ATÉ 1,ATÉ 1,SUDESTE,CAPITAL,MAIS DE 500.000,186700158.0,2023-07-04,Face a face,1626
35.0,MAS,4ª série (ou 5º ano),"Rua e espaços públicos de convivência como parques, praças, etc.","Shoppings e estabelecimentos comerciais (lojas, cinemas, restaurantes, bares, mercados e supermercados, farmácias)",Escolas/faculdades e universidades,Espaços públicos,Trabalho,Escola/Faculdade,Transporte público,Shoppings e comércios,,,,,,,,,,Não precisou fazer atividade extra,,,,,,,,,,Tenho visto o aumento da população em situação de rua/ pessoas morando na rua,,,,Discorda em parte,Concorda totalmente,Concorda em parte,Discorda totalmente,Discorda totalmente,Branca,Evangélica - Não sabe especificar,MAIS DE 1 A 2,MAIS DE 2 A 5,SUDESTE,CAPITAL,MAIS DE 500.000,186700166.0,2023-07-04,Face a face,1627
29.0,FEM,4ª série (ou 5º ano),"Trabalho (no processo de seleção, no dia a dia, na promoção profissional)",Escolas/faculdades e universidades,"Shoppings e estabelecimentos comerciais (lojas, cinemas, restaurantes, bares, mercados e supermercados, farmácias)",Espaços públicos,Trabalho,Transporte público,,,,,,Sim,Sim,Sim,Não,Sim,Não,Não precisou fazer atividade extra,,,,,,,,,,Tenho visto ou conheço muitas pessoas com dificuldades para comprar alimentos,,,,Concorda totalmente,Concorda totalmente,Concorda totalmente,Discorda totalmente,Discorda totalmente,Branca,Evangélica - Não sabe especificar,ATÉ 1,ATÉ 1,SUDESTE,CAPITAL,MAIS DE 500.000,186700167.0,2023-07-04,Face a face,1628
18.0,MAS,3ª série,"Rua e espaços públicos de convivência como parques, praças, etc.",Escolas/faculdades e universidades,Transporte público,Não sofri/ não vi alguém sofrer alguma situação de preconceito,,,,,,,,,,,,,,Não precisou fazer atividade extra,,,,,,,,,,Não tenho percebido/ visto aumento de pessoas em situação de pobreza na cidade,,,,Concorda em parte,Discorda em parte,Discorda totalmente,Concorda em parte,Concorda em parte,Branca,Evangélica - Não sabe especificar,NÃO TEM RENDIMENTO PESSOAL,ATÉ 1,NORTE,CAPITAL,DE 100.001 A 500.000,186700192.0,2023-07-04,Face a face,1629
38.0,FEM,3ª série,"Shoppings e estabelecimentos comerciais (lojas, cinemas, restaurantes, bares, mercados e supermercados, farmácias)","Trabalho (no processo de seleção, no dia a dia, na promoção profissional)",Hospitais e postos de saúde,Trabalho,No ambiente familiar,Banheiros públicos e de estabelecimentos privados,,,,,,Não,Não,Não,Não,Sim,Não,"Produzir alimentos em casa para vender (bolos, pães, doces, refeições, etc.)",Cuidar de idosos,,,,,,,,,Não tenho percebido/ visto aumento de pessoas em situação de pobreza na cidade,,,,Concorda totalmente,Concorda totalmente,Concorda totalmente,Discorda totalmente,Concorda totalmente,Parda,Católica Apostólica Romana,ATÉ 1,ATÉ 1,NORDESTE,INTERIOR,DE 50.001 A 100.000,186700804.0,2023-07-04,Face a face,1630
66.0,FEM,Analfabeto,"Rua e espaços públicos de convivência como parques, praças, etc.","Trabalho (no processo de seleção, no dia a dia, na promoção profissional)",Escolas/faculdades e universidades,Não sofri/ não vi alguém sofrer alguma situação de preconceito,,,,,,,,Não,Não,Não,Não,Não,Não,Vender roupas e outros artigos usados,,,,,,,,,,Não tenho percebido/ visto aumento de pessoas em situação de pobreza na cidade,,,,Discorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Discorda totalmente,Amarela,Católica Apostólica Romana,ATÉ 1,MAIS DE 1 A 2,NORDESTE,INTERIOR,DE 50.001 A 100.000,186700805.0,2023-07-04,Face a face,1631
49.0,FEM,3ª série,"Trabalho (no processo de seleção, no dia a dia, na promoção profissional)",,,Trabalho,,,,,,,,Não,Não,Não,Não,Não,Não,Não precisou fazer atividade extra,,,,,,,,,,Não tenho percebido/ visto aumento de pessoas em situação de pobreza na cidade,,,,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda em parte,Concorda totalmente,Parda,Católica Apostólica Romana,ATÉ 1,MAIS DE 1 A 2,NORDESTE,INTERIOR,DE 50.001 A 100.000,186700806.0,2023-07-04,Face a face,1632
21.0,FEM,Superior incompleto,"Shoppings e estabelecimentos comerciais (lojas, cinemas, restaurantes, bares, mercados e supermercados, farmácias)","Trabalho (no processo de seleção, no dia a dia, na promoção profissional)",Hospitais e postos de saúde,Espaços públicos,Trabalho,No ambiente familiar,Bares e restaurantes,,,,,Não,Não,Sim,Sim,Sim,Não,"Bico de serviços gerais, como faxina, manutenção, reformas, jardinagem, “marido de aluguel”, entre outras",,,,,,,,,,Não tenho percebido/ visto aumento de pessoas em situação de pobreza na cidade,,,,Concorda totalmente,Concorda totalmente,Concorda totalmente,Discorda em parte,Concorda totalmente,Parda,"Ateu, não tem religião",ATÉ 1,ATÉ 1,NORDESTE,INTERIOR,DE 50.001 A 100.000,186700807.0,2023-07-04,Face a face,1633
22.0,MAS,8ª série (ou 9º ano),"Shoppings e estabelecimentos comerciais (lojas, cinemas, restaurantes, bares, mercados e supermercados, farmácias)","Rua e espaços públicos de convivência como parques, praças, etc.",Transporte público,Não sofri/ não vi alguém sofrer alguma situação de preconceito,,,,,,,,,,,,,,"Bico de serviços gerais, como faxina, manutenção, reformas, jardinagem, “marido de aluguel”, entre outras",,,,,,,,,,Não tenho percebido/ visto aumento de pessoas em situação de pobreza na cidade,,,,Discorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Discorda totalmente,Branca,Católica Apostólica Romana,ATÉ 1,ATÉ 1,NORDESTE,INTERIOR,DE 50.001 A 100.000,186700808.0,2023-07-04,Face a face,1634
32.0,FEM,8ª série (ou 9º ano),"Rua e espaços públicos de convivência como parques, praças, etc.","Trabalho (no processo de seleção, no dia a dia, na promoção profissional)",Escolas/faculdades e universidades,Trabalho,Escola/Faculdade,Shoppings e comércios,Bares e restaurantes,,,,,Não,Não,Não,Não,Não,Não,Não precisou fazer atividade extra,,,,,,,,,,Tenho visto ou conheço muitas pessoas com dificuldades para comprar alimentos,,,,Concorda totalmente,Discorda em parte,Concorda totalmente,Concorda totalmente,Concorda totalmente,Parda,Católica Apostólica Romana,ATÉ 1,ATÉ 1,NORDESTE,INTERIOR,DE 50.001 A 100.000,186700809.0,2023-07-04,Face a face,1635
41.0,MAS,Analfabeto,"Local onde mora (rua, vila, condomínio, etc.)","Trabalho (no processo de seleção, no dia a dia, na promoção profissional)","Shoppings e estabelecimentos comerciais (lojas, cinemas, restaurantes, bares, mercados e supermercados, farmácias)",Não sofri/ não vi alguém sofrer alguma situação de preconceito,,,,,,,,,,,,,,Não precisou fazer atividade extra,,,,,,,,,,Não tenho percebido/ visto aumento de pessoas em situação de pobreza na cidade,,,,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Parda,Católica Apostólica Romana,ATÉ 1,ATÉ 1,NORDESTE,INTERIOR,DE 50.001 A 100.000,186700810.0,2023-07-04,Face a face,1636
43.0,MAS,Analfabeto,Escolas/faculdades e universidades,Transporte público,"Shoppings e estabelecimentos comerciais (lojas, cinemas, restaurantes, bares, mercados e supermercados, farmácias)",Não sofri/ não vi alguém sofrer alguma situação de preconceito,,,,,,,,,,,,,,Não precisou fazer atividade extra,,,,,,,,,,Tenho visto ou conheço muitas pessoas com dificuldades para comprar alimentos,Tenho visto o aumento da população em situação de rua/ pessoas morando na rua,,,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Branca,Católica Apostólica Romana,ATÉ 1,ATÉ 1,NORDESTE,INTERIOR,DE 50.001 A 100.000,186700811.0,2023-07-04,Face a face,1637
17.0,FEM,3ª série,"Rua e espaços públicos de convivência como parques, praças, etc.",Escolas/faculdades e universidades,Transporte público,Espaços públicos,Escola/Faculdade,No ambiente familiar,Transporte público,Shoppings e comércios,Bares e restaurantes,,,Sim,Sim,Sim,Não,Sim,Sim,"Bico de serviços de beleza (cabeleireiro, barbeiro, manicure, depilação, entre outros)",,,,,,,,,,Tenho visto ou conheço muitas pessoas com dificuldades para comprar alimentos,Tenho visto mais pessoas trabalhando nos semáforos/ruas,Tenho visto mais favelas/barracos/áreas ocupadas,Tenho visto o aumento da população em situação de rua/ pessoas morando na rua,Concorda em parte,Concorda totalmente,Concorda totalmente,Discorda totalmente,Discorda totalmente,Preta,É religioso mas não segue nenhuma/ Agnóstico,ATÉ 1,MAIS DE 2 A 5,SUDESTE,CAPITAL,MAIS DE 500.000,186701358.0,2023-07-04,Face a face,1638
40.0,FEM,Superior incompleto,"Rua e espaços públicos de convivência como parques, praças, etc.",Escolas/faculdades e universidades,"Shoppings e estabelecimentos comerciais (lojas, cinemas, restaurantes, bares, mercados e supermercados, farmácias)",Trabalho,Escola/Faculdade,,,,,,,Sim,Não,Não,Não,Sim,Sim,Não precisou fazer atividade extra,,,,,,,,,,Não tenho percebido/ visto aumento de pessoas em situação de pobreza na cidade,,,,Discorda totalmente,Concorda totalmente,Concorda totalmente,Discorda totalmente,Concorda totalmente,Preta,É religioso mas não segue nenhuma/ Agnóstico,MAIS DE 2 A 5,MAIS DE 2 A 5,SUDESTE,INTERIOR,DE 50.001 A 100.000,186701886.0,2023-07-04,Face a face,1639
55.0,MAS,4ª série (ou 5º ano),Escolas/faculdades e universidades,Transporte público,"Shoppings e estabelecimentos comerciais (lojas, cinemas, restaurantes, bares, mercados e supermercados, farmácias)",Espaços públicos,Transporte público,Shoppings e comércios,,,,,,,,,,,,Não precisou fazer atividade extra,,,,,,,,,,Tenho visto ou conheço muitas pessoas com dificuldades para comprar alimentos,,,,Concorda totalmente,Concorda totalmente,Concorda em parte,Discorda totalmente,Discorda em parte,Parda,Outras Evangélicas específicas,MAIS DE 1 A 2,MAIS DE 2 A 5,SUDESTE,CAPITAL,MAIS DE 500.000,186702602.0,2023-07-04,Face a face,1640
25.0,MAS,3ª série,Não existe diferença no tratamento entre pessoas negras e brancas,,,Escola/Faculdade,,,,,,,,,,,,,,Não precisou fazer atividade extra,,,,,,,,,,Não tenho percebido/ visto aumento de pessoas em situação de pobreza na cidade,,,,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Parda,Não respondeu,NÃO TEM RENDIMENTO PESSOAL,ATÉ 1,NORTE,CAPITAL,DE 100.001 A 500.000,186702965.0,2023-07-04,Face a face,1641
18.0,MAS,3ª série,Transporte público,"Local onde mora (rua, vila, condomínio, etc.)","Trabalho (no processo de seleção, no dia a dia, na promoção profissional)",Escola/Faculdade,,,,,,,,,,,,,,Não precisou fazer atividade extra,,,,,,,,,,Tenho visto mais pessoas trabalhando nos semáforos/ruas,Tenho visto o aumento da população em situação de rua/ pessoas morando na rua,,,Discorda totalmente,Concorda totalmente,Concorda em parte,Discorda em parte,Concorda totalmente,Parda,Católica Apostólica Romana,ATÉ 1,MAIS DE 2 A 5,SUDESTE,PERIFERIA,DE 100.001 A 500.000,186703111.0,2023-07-04,Face a face,1642
42.0,FEM,4ª série (ou 5º ano),Não existe diferença no tratamento entre pessoas negras e brancas,,,Trabalho,,,,,,,,Não,Sim,Não,Não,Não,Não,"Fazer trabalhos manuais, como bijuterias, artesanatos",,,,,,,,,,Tenho visto mais pessoas trabalhando nos semáforos/ruas,,,,Concorda totalmente,Concorda totalmente,Concorda totalmente,Discorda totalmente,Concorda totalmente,Branca,É religioso mas não segue nenhuma/ Agnóstico,ATÉ 1,MAIS DE 1 A 2,SUDESTE,CAPITAL,MAIS DE 500.000,186703521.0,2023-07-04,Face a face,1643
42.0,FEM,4ª série (ou 5º ano),Não existe diferença no tratamento entre pessoas negras e brancas,,,Não sofri/ não vi alguém sofrer alguma situação de preconceito,,,,,,,,Não,Não,Não,Não,Não,Não,"Fazer trabalhos manuais, como bijuterias, artesanatos",,,,,,,,,,Tenho visto mais pessoas trabalhando nos semáforos/ruas,,,,Concorda totalmente,Concorda totalmente,Concorda totalmente,Discorda totalmente,Concorda totalmente,Branca,É religioso mas não segue nenhuma/ Agnóstico,ATÉ 1,MAIS DE 1 A 2,SUDESTE,CAPITAL,MAIS DE 500.000,186703533.0,2023-07-04,Face a face,1644
41.0,FEM,Superior incompleto,Escolas/faculdades e universidades,"Shoppings e estabelecimentos comerciais (lojas, cinemas, restaurantes, bares, mercados e supermercados, farmácias)",Hospitais e postos de saúde,Shoppings e comércios,Banheiros públicos e de estabelecimentos privados,,,,,,,Sim,Não,Não,Não,Sim,Não,"Bico de serviços de beleza (cabeleireiro, barbeiro, manicure, depilação, entre outros)","Bico de serviços gerais, como faxina, manutenção, reformas, jardinagem, “marido de aluguel”, entre outras",,,,,,,,,Não tenho percebido/ visto aumento de pessoas em situação de pobreza na cidade,,,,Discorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Discorda totalmente,Preta,É religioso mas não segue nenhuma/ Agnóstico,MAIS DE 1 A 2,MAIS DE 2 A 5,SUDESTE,INTERIOR,DE 50.001 A 100.000,186703563.0,2023-07-04,Face a face,1645
42.0,MAS,8ª série (ou 9º ano),"Shoppings e estabelecimentos comerciais (lojas, cinemas, restaurantes, bares, mercados e supermercados, farmácias)",,,Não respondeu,,,,,,,,,,,,,,Não precisou fazer atividade extra,,,,,,,,,,Tenho visto mais pessoas trabalhando nos semáforos/ruas,Tenho visto o aumento da população em situação de rua/ pessoas morando na rua,,,Discorda totalmente,Concorda totalmente,Concorda totalmente,Discorda totalmente,Discorda totalmente,Preta,Evangélica - Não sabe especificar,MAIS DE 1 A 2,MAIS DE 1 A 2,NORDESTE,CAPITAL,MAIS DE 500.000,186703755.0,2023-07-04,Face a face,1646
45.0,MAS,Superior completo,"Rua e espaços públicos de convivência como parques, praças, etc.",Escolas/faculdades e universidades,"Trabalho (no processo de seleção, no dia a dia, na promoção profissional)",Trabalho,,,,,,,,,,,,,,Não precisou fazer atividade extra,,,,,,,,,,Não sabe/ Não respondeu,,,,Concorda totalmente,Concorda totalmente,Não sabe/ Não respondeu,Discorda totalmente,Concorda totalmente,Parda,Católica Apostólica Romana,ATÉ 1,ATÉ 1,NORTE,CAPITAL,DE 100.001 A 500.000,186704081.0,2023-07-04,Face a face,1647
58.0,FEM,3ª série,"Trabalho (no processo de seleção, no dia a dia, na promoção profissional)","Rua e espaços públicos de convivência como parques, praças, etc.","Shoppings e estabelecimentos comerciais (lojas, cinemas, restaurantes, bares, mercados e supermercados, farmácias)",Não sofri/ não vi alguém sofrer alguma situação de preconceito,,,,,,,,Não,Não,Não,Não,Não,Não,Não precisou fazer atividade extra,,,,,,,,,,Não tenho percebido/ visto aumento de pessoas em situação de pobreza na cidade,,,,Discorda totalmente,Concorda totalmente,Concorda em parte,Concorda totalmente,Concorda totalmente,Parda,Católica Apostólica Romana,ATÉ 1,MAIS DE 2 A 5,SUDESTE,INTERIOR,DE 50.001 A 100.000,186704531.0,2023-07-04,Face a face,1648
29.0,FEM,Superior completo,"Trabalho (no processo de seleção, no dia a dia, na promoção profissional)",Escolas/faculdades e universidades,"Shoppings e estabelecimentos comerciais (lojas, cinemas, restaurantes, bares, mercados e supermercados, farmácias)",Trabalho,Transporte público,,,,,,,Sim,Não,Não,Não,Não,Não,Não precisou fazer atividade extra,,,,,,,,,,Tenho visto o aumento da população em situação de rua/ pessoas morando na rua,,,,"Não concorda, nem discorda",Concorda totalmente,"Não concorda, nem discorda",Discorda totalmente,Concorda totalmente,Preta,Católica Apostólica Romana,NÃO TEM RENDIMENTO PESSOAL,MAIS DE 1 A 2,SUDESTE,INTERIOR,DE 50.001 A 100.000,186704532.0,2023-07-04,Face a face,1649
39.0,FEM,Superior incompleto,"Shoppings e estabelecimentos comerciais (lojas, cinemas, restaurantes, bares, mercados e supermercados, farmácias)","Trabalho (no processo de seleção, no dia a dia, na promoção profissional)",Hospitais e postos de saúde,Não sofri/ não vi alguém sofrer alguma situação de preconceito,,,,,,,,Não,Não,Não,Não,Não,Não,Não precisou fazer atividade extra,,,,,,,,,,Não tenho percebido/ visto aumento de pessoas em situação de pobreza na cidade,,,,Concorda em parte,Concorda totalmente,Concorda em parte,Discorda em parte,Concorda totalmente,Parda,Católica Apostólica Romana,MAIS DE 1 A 2,MAIS DE 2 A 5,SUDESTE,INTERIOR,DE 50.001 A 100.000,186704533.0,2023-07-04,Face a face,1650
17.0,MAS,2ª série,Escolas/faculdades e universidades,"Shoppings e estabelecimentos comerciais (lojas, cinemas, restaurantes, bares, mercados e supermercados, farmácias)","Rua e espaços públicos de convivência como parques, praças, etc.",Espaços públicos,Escola/Faculdade,Bares e restaurantes,,,,,,,,,,,,Não precisou fazer atividade extra,,,,,,,,,,Não tenho percebido/ visto aumento de pessoas em situação de pobreza na cidade,,,,Concorda em parte,Concorda totalmente,Concorda totalmente,Não sabe/ Não respondeu,Concorda totalmente,Preta,É religioso mas não segue nenhuma/ Agnóstico,NÃO TEM RENDIMENTO PESSOAL,MAIS DE 1 A 2,SUDESTE,INTERIOR,DE 50.001 A 100.000,186704534.0,2023-07-04,Face a face,1651
49.0,MAS,4ª série (ou 5º ano),"Trabalho (no processo de seleção, no dia a dia, na promoção profissional)",Escolas/faculdades e universidades,"Rua e espaços públicos de convivência como parques, praças, etc.",Espaços públicos,,,,,,,,,,,,,,Não precisou fazer atividade extra,,,,,,,,,,Não sabe/ Não respondeu,,,,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Parda,Católica Apostólica Romana,ATÉ 1,ATÉ 1,NORTE,CAPITAL,DE 100.001 A 500.000,186704967.0,2023-07-04,Face a face,1652
